WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ViewContent,ViewAccess,Privacy,OverallRating
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,17548,0,21229,0,684,0,563,21913,1127,0.426429491,0,0.515880538,0,0.01662171,0,0.01368132,0.532502248,0.027386941,0,0,1,0,0,10.22207758,5,4.180874825,32.85908676,50000,10.22207758,34.16820126,50000,10.22207758,25.00054797,51059.21728,0,0.58,2.18,-1.3,0.92
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,851,0,17009,0,3030,0,0,20039,3727,0.034569606,0,0.690945282,0,0.123085673,0,0,0.814030954,0.151399439,0,0,1,0,0,59.86571398,4,6.852319241,354.0483167,50000,59.86571398,60.67358708,50000,59.86571398,50000,52037.99999,1,2.46,1.46,3.4,2.68
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,5324,0,6198,0,0,0,0,6198,14677,0.203213863,0,0.236573915,0,0,0,0,0.236573915,0.560212222,1,0,0,0,0,1155.47563,3,162.8226471,1155.47563,50000,3240.459183,50000,50000,3240.459183,50000,56228.73699,2,4.175,2.475,3.5,3.675
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,18666,0,9714,0,0,0,0,9714,0,0.657716702,0,0.342283298,0,0,0,0,0.342283298,0,0,0,1,0,0,10.82884625,2,3.412767529,15.27657734,50000,10.82884625,50000,50000,10.82884625,50000,50000,0,0.04,0.78,-2.22,-0.68
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,34236,0,0,4181,1192,0,3639,1192,11,0.791419127,0,0,0.096650408,0.02755496,0,0.084121223,0.02755496,0.000254282,1,0,0,0,0,15.10273554,5,0,15.10273554,50000,50000,21.06244146,50000,21.06244146,17.81267533,56996.19761,0,-3.433333333,3.7,-3.633333333,-3.466666667
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,14555,0,1816,16,0,0,0,1816,9812,0.555555556,0,0.069315623,0.00061071,0,0,0,0.069315623,0.374518111,1,0,0,0,0,166.9265386,4,7.976965548,166.9265386,50000,1707.112734,50000,50000,1707.112734,50000,55921.01574,1,0.75,1.95,2.783333333,1.683333333
1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,6901,5628,12529,10659,10659,0.203888085,0.166277661,0.370165746,0.314917127,0.314917127,12961,0,0,0,11508,0,0,11508,9378,0.382929063,0,0,0,0.340000591,0,0,0.340000591,0.277070346,1,0,0,0,0,111.2708685,3,20.59491492,111.2708685,50000,50000,103.4570409,50000,103.4570409,50000,56490.80082,2,0.725,3.175,0.1,2.175
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,8659,0,13833,0,741,5354,0,14574,14672,0.200166439,0,0.319771608,0,0.017129383,0.123766153,0,0.336900992,0.339166416,0,0,1,0,0,326.9276721,5,34.38318512,709.2081125,50000,326.9276721,758.5340304,319.1865669,326.9276721,50000,54261.08405,2,3.56,2.04,0.32,3
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,20511,0,2659,1220,0,0,47,2659,180,0.833204696,0,0.108014787,0.049559248,0,0,0.00190925,0.108014787,0.00731202,0,0,1,0,0,85.06085213,5,97.95348358,91.61362734,50000,85.06085213,50000,50000,85.06085213,102.1274843,52414.91684,0,-0.166666667,-1.8,-0.866666667,-0.783333333
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,23016,4092,0,0,0,0,0,0,1272,0.810993658,0.144186047,0,0,0,0,0,0,0.044820296,0,1,0,0,0,10.31870306,3,8.885980606,10.31870306,10.31870306,50000,50000,50000,50000,50000,53642.0418,0,-4.46,0.36,-2.78,-3.12
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,13320,0,10389,457,0,0,1063,10389,3151,0.469344609,0,0.366067653,0.016102889,0,0,0.037455955,0.366067653,0.111028894,0,0,0,1,0,24.10865276,5,4.393107414,30.52660673,50000,26.94679602,50000,50000,26.94679602,24.10865276,54020.06403,1,0.825,2.2,0.9,1.3
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,11071,0,2121,230,0,0,0,2121,27729,0.269033559,0,0.051541882,0.005589172,0,0,0,0.051541882,0.673835387,1,0,0,0,0,624.1473219,4,64.25656272,624.1473219,50000,686.9390184,50000,50000,686.9390184,50000,53179.56598,2,3.56,4,4.5,4.04
1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,6798,7260,14058,3834,0,0.379946345,0.405767941,0.785714286,0.214285714,0,1154,0,5398,855,6998,186,0,12396,3301,0.0644981,0,0.301699083,0.04778672,0.391124525,0.010395708,0,0.692823608,0.184495864,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,100.979588,39.30161659,1741.363423,39.30161659,50000,56905.05169,2,3.3,2.116666667,1.766666667,2.083333333
1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,6901,13668,20569,17499,17499,0.124192416,0.245973329,0.370165746,0.314917127,0.314917127,23322,0,7934,0,4799,0,77,12733,21607,0.403921093,0,0.137411455,0,0.083115399,0,0.001333587,0.220526854,0.374218466,1,0,0,0,0,31.53065657,5,1001.5,31.53065657,50000,76.08086597,83.83894589,50000,76.08086597,75.45893056,54784.16786,1,1.68,4,1.8,2.58
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,7432,0,0,1717,0,0,86,0,15382,0.301905187,0,0,0.069748548,0,0,0.003493521,0,0.624852744,1,0,0,0,0,151.8671004,4,34.11987686,151.8671004,50000,50000,50000,50000,50000,204.0947635,53146.10856,2,2.48,-0.64,3.78,2.06
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,2757,0,0,404,0,4789,0,0,20430,0.097145877,0,0,0.014235377,0,0.168745595,0,0,0.71987315,1,0,0,0,0,2275.658791,4,122.5,2275.658791,50000,50000,50000,1085.148891,50000,50000,55216.96498,2,4.88,4.74,4.62,4.64
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,11830,0,9246,0,757,133,0,10003,19185,0.287477826,0,0.224684698,0,0.018395665,0.003231999,0,0.243080363,0.466209813,0,0,1,0,0,499.564904,5,34.38318512,730.036329,50000,499.564904,759.5704924,619.8669895,499.564904,50000,53426.32494,2,2.6,2.933333333,3.216666667,2.616666667
1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,6901,5628,12529,10659,10659,0.203888085,0.166277661,0.370165746,0.314917127,0.314917127,25622,0,5529,1173,0,0,29,5529,1494,0.756994711,0,0.163352734,0.034655952,0,0,0.000856797,0.163352734,0.044139806,0,0,1,0,0,10.0684569,5,6.021242619,20.88072427,50000,10.0684569,50000,50000,10.0684569,16.06920715,56366.29408,0,-1.7,2.5,-1.7,-0.16
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,16079,0,7429,853,0,0,256,7429,0,0.653166511,0,0.30178332,0.034650851,0,0,0.010399318,0.30178332,0,1,0,0,0,0,10.05060589,4,1.810287982,10.05060589,50000,10.69384134,50000,50000,10.69384134,11.75772805,50000,0,-0.05,-0.35,-1.916666667,-1.48E-16
2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,5628,9112,14740,12540,12540,0.141336012,0.228829734,0.370165746,0.314917127,0.314917127,17924,0,7071,9271,221,0,96,7292,5237,0.450125565,0,0.177574083,0.232822702,0.005549975,0,0.002410849,0.183124058,0.131516826,1,0,0,0,0,44.61604714,6,0.383303375,44.61604714,50000,59.46061061,153.2900975,50000,59.46061061,154.0662411,55168.95359,1,-0.883333333,1.3,1.1,0.75
1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,6901,13668,20569,17499,17499,0.124192416,0.245973329,0.370165746,0.314917127,0.314917127,31844,5281,0,0,0,0,0,0,20614,0.551516306,0.091463309,0,0,0,0,0,0,0.357020385,0,1,0,0,0,7.595003519,3,26.56128883,12.10392928,7.595003519,50000,50000,50000,50000,50000,53092.02155,1,-0.2,3.783333333,-2.283333333,-0.583333333
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,6398,0,115,106,0,223,0,115,19357,0.244207794,0,0.004389481,0.004045956,0,0.008511775,0,0.004389481,0.738844994,1,0,0,0,0,620.7125473,5,142.2859071,620.7125473,50000,1221.191946,50000,3410.510895,1221.191946,50000,56417.55386,2,2.16,1.98,2.78,2.12
1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,6901,5628,12529,10659,10659,0.203888085,0.166277661,0.370165746,0.314917127,0.314917127,26450,0,4757,1943,0,0,0,4757,697,0.781457736,0,0.140544214,0.057405383,0,0,0,0.140544214,0.020592667,0,0,1,0,0,7.482724234,4,10.73494376,37.39767531,50000,7.482724234,50000,50000,7.482724234,50000,57195.03645,1,0.966666667,1.383333333,-1.066666667,0.716666667
1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,6901,5628,12529,10659,10659,0.203888085,0.166277661,0.370165746,0.314917127,0.314917127,2549,0,15912,9902,2200,0,2472,18112,812,0.075309481,0,0.47011552,0.292551777,0.064998375,0,0.073034538,0.535113895,0.023990309,0,0,0,1,0,9.937053865,6,1.700000003,38.82487242,50000,25.28503331,18.27205729,50000,18.27205729,9.937053865,55133.27712,2,-2.1,1.34,-3.02,-2.28
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,12589,0,1896,787,0,0,0,1896,10927,0.480514523,0,0.072369174,0.030039314,0,0,0,0.072369174,0.417076988,0,0,1,0,0,23.44881344,4,9.595144056,188.7922208,50000,23.44881344,50000,50000,23.44881344,50000,56254.14455,2,2.85,0.8,2.95,1.65
4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,3776,10384,14160,10560,9360,0.110798122,0.304694836,0.415492958,0.309859155,0.274647887,27004,0,5758,1135,0,0,0,5758,183,0.792370892,0,0.168955399,0.033303991,0,0,0,0.168955399,0.005369718,0,0,1,0,0,7.513926823,4,10.73494376,36.39907945,50000,7.513926823,50000,50000,7.513926823,50000,57280.79586,1,1.12,0.54,-1.64,0.82
2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,5628,9112,14740,12540,12540,0.141336012,0.228829734,0.370165746,0.314917127,0.314917127,17976,0,9482,11361,0,0,589,9482,412,0.451431441,0,0.238121547,0.28530889,0,0,0.014791562,0.238121547,0.01034656,1,0,0,0,0,10.03799577,5,1.810287982,10.03799577,50000,10.83442118,50000,50000,10.83442118,11.09116879,55939.42883,0,2.1,2.633333333,-4,0.2
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,6301,0,4757,0,0,0,0,4757,13559,0.255961328,0,0.193240444,0,0,0,0,0.193240444,0.550798229,0,0,1,0,0,52.36004758,3,15.55939102,87.90911208,50000,52.36004758,50000,50000,52.36004758,50000,53106.13422,1,1.3,0.85,1.066666667,1.033333333
2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,4690,10050,14740,12540,1100,0.165257223,0.354122622,0.519379845,0.441860465,0.03875969,7629,0,288,200,0,243,0,288,20020,0.268816068,0,0.010147992,0.007047216,0,0.008562368,0,0.010147992,0.705426357,1,0,0,0,0,934.3536794,5,142.2859071,934.3536794,50000,1014.806887,50000,3330.691077,1014.806887,50000,55197.71527,2,2.075,0.525,3.05,1.675
2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,5628,9112,14740,12540,12540,0.141336012,0.228829734,0.370165746,0.314917127,0.314917127,21590,0,2321,3087,1739,0,92,4060,10991,0.542189854,0,0.058287293,0.077523857,0.043671522,0,0.002310397,0.101958815,0.276017077,1,0,0,0,0,55.98753258,6,0,55.98753258,50000,62.01004659,63.42026386,50000,62.01004659,97.59916723,55630.10363,2,-0.333333333,1.933333333,0.616666667,0.35
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,11815,0,2605,0,10,0,0,2615,10187,0.479952878,0,0.10582118,0,0.000406223,0,0,0.106227404,0.413819718,1,0,0,0,0,33.23164617,3,1001.5,33.23164617,50000,78.2835434,441.5247407,50000,78.2835434,50000,55144.7033,1,0.3,1,-0.7,0.325
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,9373,0,0,3572,0,0,1309,0,26897,0.227770893,0,0,0.086802265,0,0,0.031809677,0,0.653617166,1,0,0,0,0,190.6086428,4,33.35454559,190.6086428,50000,50000,50000,50000,50000,209.9683257,53124.22143,2,2.7,2.5,1.88,1.74
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,7786,0,9441,1713,4645,0,0,14086,19674,0.179985668,0,0.218243602,0.039598696,0.1073765,0,0,0.325620102,0.454795534,0,0,1,0,0,53.08540585,5,15.55939102,88.41931378,50000,53.08540585,55.24108334,50000,53.08540585,50000,54209.88294,1,1.66,3.36,0.42,1.74
1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,6901,13668,20569,17499,1535,0.174254476,0.345125369,0.519379845,0.441860465,0.03875969,6235,0,7290,0,0,0,0,7290,27626,0.151515152,0,0.177152439,0,0,0,0,0.177152439,0.67133241,0,0,1,0,0,365.7961896,3,45.95530319,499.7840905,50000,365.7961896,50000,50000,365.7961896,50000,53083.41205,1,3.92,3.88,3.76,3.84
2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,5628,9112,14740,12540,12540,0.141336012,0.228829734,0.370165746,0.314917127,0.314917127,16760,0,3144,798,2,0,0,3146,19116,0.420894023,0,0.078955299,0.020040181,5.02E-05,0,0,0.079005525,0.480060271,1,0,0,0,0,228.1507512,4,64.25656272,228.1507512,50000,367.155316,353.6904649,50000,353.6904649,50000,55628.80211,2,3.116666667,3.133333333,1.933333333,3.033333333
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,823,0,24307,0,9284,0,0,33591,8845,0.019024943,0,0.561894635,0,0.2146143,0,0,0.776508935,0.204466123,0,0,1,0,0,15.24416875,4,6.852319241,354.0483167,50000,15.24416875,26.48714565,50000,15.24416875,50000,53608.41226,1,2.525,1.75,2.975,1.975
3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,5293,10720,16013,13623,13623,0.122356042,0.247809704,0.370165746,0.314917127,0.314917127,19292,0,886,1170,0,162,0,886,21749,0.445965002,0,0.020481287,0.027046395,0,0.003744885,0,0.020481287,0.502762431,0,0,1,0,0,481.7825254,5,92.70940026,490.2185843,50000,481.7825254,50000,3613.557278,481.7825254,50000,54317.36278,2,4.52,3.64,2.8,3.84
1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,6798,7260,14058,12141,0,0.259475553,0.277109813,0.536585366,0.463414634,0,14417,0,0,0,805,0,0,805,10977,0.550288179,0,0,0,0.030726364,0,0,0.030726364,0.418985457,1,0,0,0,0,111.2708685,3,20.59491492,111.2708685,50000,50000,511.3791802,50000,511.3791802,50000,55985.36091,2,0.7,1.54,2.1,1.34
1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,6901,13668,20569,17499,17499,0.124192416,0.245973329,0.370165746,0.314917127,0.314917127,2539,5909,23739,19439,398,0,1819,24137,3896,0.043973744,0.10233984,0.411143248,0.336670188,0.006893088,0,0.031503836,0.418036336,0.067476056,0,1,0,0,0,13.65000691,7,1.883717239,54.44883852,13.65000691,17.62615551,12.5117731,50000,12.5117731,20.34096363,55069.03599,2,-2.9,2.02,-3.3,-2.74
3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,5293,9916,15209,7037,1135,0.226380394,0.424105043,0.650485437,0.300970874,0.048543689,12925,0,945,0,2742,0,0,3687,8005,0.525043669,0,0.038388106,0,0.11138644,0,0,0.149774546,0.325181785,1,0,0,0,0,111.2708685,4,20.59491492,111.2708685,50000,191.5589527,361.2957667,50000,191.5589527,50000,52471.07004,2,1.32,1.22,2.36,1.58
